symbol,input_window,fold,dataset,horizon,MAE,MSE,RMSE,MAPE
BNBUSDT,14,4,train,2,0.0005312629567401433,1.1778099137414245e-06,0.0010852695120298112,6.283689479803957
BNBUSDT,14,4,train,3,0.000660267138879446,1.757170482049691e-06,0.0013255830724815743,7.876075221009928
BNBUSDT,14,4,train,4,0.0007626976034306236,2.115872435929054e-06,0.0014546038759501,9.3577725536346
BNBUSDT,14,4,train,5,0.0008561410716137043,2.627375087145575e-06,0.0016209179766865363,10.811914321543766
BNBUSDT,14,4,train,6,0.0009817653979125737,3.1368685949362774e-06,0.001771120717211641,12.974461104595939
BNBUSDT,14,4,train,7,0.00109115543708728,3.7469389848810346e-06,0.001935701161047602,14.894706180187262
BNBUSDT,14,4,validation,1,0.0002553179064633522,2.0257988778473737e-07,0.00045008875545245224,4.422830627585341
BNBUSDT,14,4,validation,2,0.00035475918914688545,3.8321032589658635e-07,0.0006190398419298925,5.77867052331274
BNBUSDT,14,4,validation,3,0.00043911192466308384,5.726413241228501e-07,0.0007567306813674533,7.1233887928833495
BNBUSDT,14,4,validation,4,0.0005268527075446555,7.746915603450095e-07,0.0008801656436972585,8.612424916107432
BNBUSDT,14,4,validation,5,0.0005983877164473375,9.55205871941681e-07,0.0009773463418572155,9.975116325175712
BNBUSDT,14,4,validation,6,0.0006927790587141927,1.189041108000228e-06,0.0010904316154625323,11.796943687969174
BNBUSDT,14,4,validation,7,0.0007680831804448566,1.4039113805240582e-06,0.001184867663717792,13.338968224113989
BNBUSDT,14,4,test,1,0.00023196160995115624,1.6312507268875412e-07,0.0004038874505214963,5.257175785332724
BNBUSDT,14,4,test,2,0.00029112218696167227,2.964159592756106e-07,0.0005444409603213287,5.667392246183073
BNBUSDT,14,4,test,3,0.0003608585933970059,4.396170553027514e-07,0.0006630362398110313,7.042776829479605
BNBUSDT,14,4,test,4,0.0004363854325308268,5.968094362896741e-07,0.000772534424015962,8.46479965912423
BNBUSDT,14,4,test,5,0.0005047154719496978,7.43440240926198e-07,0.000862229807491134,10.137891591958454
BNBUSDT,14,4,test,6,0.0005981996747938815,9.458052771867811e-07,0.0009725252064531701,12.612229643166984
BNBUSDT,14,4,test,7,0.0006705468197073675,1.1247347762698678e-06,0.0010605351367445907,14.817172413470042
BNBUSDT,14,5,train,1,0.0002761433700939975,3.325757351105981e-07,0.0005766937966638779,3.8259889456590623
BNBUSDT,14,5,train,2,0.0004154000161483597,6.903963034463424e-07,0.0008309008986915001,5.8798411345919686
BNBUSDT,14,5,train,3,0.000536727346643761,1.0591755938243139e-06,0.00102916256919124,7.693152465065172
BNBUSDT,14,5,train,4,0.0006362624364225991,1.4315623341513243e-06,0.0011964791407088234,8.963528732609442
BNBUSDT,14,5,train,5,0.0007402551480225632,1.8484976683843458e-06,0.0013595946706222212,10.45845591149299
BNBUSDT,14,5,train,6,0.0008509577045508477,2.3201165369254753e-06,0.0015231928758123428,12.349912184999877
BNBUSDT,14,5,train,7,0.000922751721030318,2.7252395436563728e-06,0.0016508299560089078,13.203458488450599
BNBUSDT,14,5,validation,1,0.00017904361572926555,1.314059246366828e-07,0.00036249955122273295,3.6928160651797652
BNBUSDT,14,5,validation,2,0.00027185439582648474,2.6468245276569747e-07,0.0005144729854576404,5.702763093819598
BNBUSDT,14,5,validation,3,0.0003607410757828282,4.1211678199057606e-07,0.0006419632247960752,7.647970017535057
BNBUSDT,14,5,validation,4,0.0004225336811898108,5.578947399566246e-07,0.0007469235168051844,8.629321590012793
BNBUSDT,14,5,validation,5,0.0004992286966937614,7.221292575129881e-07,0.0008497818882001358,10.278038437020305
BNBUSDT,14,5,validation,6,0.0005792847992142952,8.951289053776646e-07,0.0009461125225773436,12.43571796066557
BNBUSDT,14,5,validation,7,0.0006242455832720033,1.0599055098153804e-06,0.001029517124585784,13.04405858222824
BNBUSDT,14,5,test,1,0.0001508724172658306,7.698273723041896e-08,0.00027745763141499456,3.9123395875123457
BNBUSDT,14,5,test,2,0.00023482701679495324,1.6242510582583678e-07,0.00040301998191880854,6.1468959386138
BNBUSDT,14,5,test,3,0.0003218913469438913,2.5945080665261604e-07,0.0005093631382939053,8.395190855104492
BNBUSDT,14,5,test,4,0.000373550858709233,3.5895776049069334e-07,0.0005991308375394254,9.392618417147784
BNBUSDT,14,5,test,5,0.00044060198154720115,4.589698765660401e-07,0.000677473155605475,11.18590400380484
BNBUSDT,14,5,test,6,0.0005245392318808401,5.804556919835922e-07,0.0007618764282897799,13.849583211663349
BNBUSDT,14,5,test,7,0.0005557776115961878,6.718686637538269e-07,0.0008196759504547068,14.37793407023992
BNBUSDT,21,1,train,1,0.0006322619025893318,8.485147903179994e-07,0.0009211486255311895,7.837088837517769
BNBUSDT,21,1,train,2,0.000827630394737258,1.4444256126599831e-06,0.0012018425906332255,9.559125791275736
BNBUSDT,21,1,train,3,0.0009854321128657186,2.0994594790718085e-06,0.001448951165178388,11.016072940789964
BNBUSDT,21,1,train,4,0.0010928973784983518,2.6165677357312347e-06,0.0016175808281910474,11.359799506159927
BNBUSDT,21,1,train,5,0.0012531902747233857,3.3231482096823827e-06,0.0018229504133909903,13.15701937069791
BNBUSDT,21,1,train,6,0.0013610966578932544,3.932731430264588e-06,0.0019831115526526963,13.920850734716469
BNBUSDT,21,1,train,7,0.001498713385936737,4.697554828165781e-06,0.00216738432867034,15.502628967928622
BNBUSDT,21,1,validation,1,0.0007106872271635873,8.576201462374994e-07,0.0009260778294708817,12.34688817981109
BNBUSDT,21,1,validation,2,0.0008670138010384309,1.303153520240556e-06,0.0011415574975622367,14.326967470389798
BNBUSDT,21,1,validation,3,0.000974091914260977,1.7461011122321947e-06,0.0013214011927617573,15.947119439858797
BNBUSDT,21,1,validation,4,0.0009973481155825248,2.0666112610696396e-06,0.0014375713064295765,15.35402717471144
BNBUSDT,21,1,validation,5,0.0011441135817414753,2.5735663352029578e-06,0.001604233877962611,17.736495016386446
BNBUSDT,21,1,validation,6,0.0012314673506293946,3.023008799183362e-06,0.0017386801888741247,18.63648107214676
BNBUSDT,21,1,validation,7,0.0013603884190885951,3.584738151740473e-06,0.0018933404743311417,20.877060237487886
BNBUSDT,21,1,test,1,0.001007251180821712,1.4322477614297358e-06,0.0011967655415450998,26.55913503806479
BNBUSDT,21,1,test,2,0.0011192257998085863,1.7733535277768104e-06,0.0013316732060745272,28.1657178776426
BNBUSDT,21,1,test,3,0.00125012055284566,2.2617058337617682e-06,0.0015038968826890254,31.086298852940264
BNBUSDT,21,1,test,4,0.0011696412123570672,2.203613777441723e-06,0.0014844574016931987,27.955939580307927
BNBUSDT,21,1,test,5,0.001347286301378903,2.7578931673076663e-06,0.0016606905694040858,31.84697404119456
BNBUSDT,21,1,test,6,0.0013658237927495851,2.91342355981911e-06,0.0017068753791121103,30.68730053994718
BNBUSDT,21,1,test,7,0.0015590747552243324,3.6340416503921715e-06,0.0019063162514106025,36.23856707593413
BNBUSDT,21,2,train,1,0.00035840023414689516,4.953513030379074e-07,0.0007038119798908707,3.640210679221518
BNBUSDT,21,2,train,2,0.00051065854153509,9.403713379783392e-07,0.0009697274555143518,5.219301594058173
BNBUSDT,21,2,train,3,0.000704404134973833,1.6934858275278056e-06,0.0013013400122672805,6.887738466955248
BNBUSDT,21,2,train,4,0.0008166665182732914,2.085076687233839e-06,0.0014439794621925338,8.175502350401379
BNBUSDT,21,2,train,5,0.0009508772024202262,2.7944754236782853e-06,0.0016716684550706475,9.414869451266664
BNBUSDT,21,2,train,6,0.0010962195265736435,3.6988004240392175e-06,0.0019232265659664795,10.588982114196243
BNBUSDT,21,2,train,7,0.0011422551960485342,3.7563457222925313e-06,0.0019381294389933122,11.416075383885476
BNBUSDT,21,2,validation,1,0.00024752850407501557,2.864546840625263e-07,0.0005352146149560252,4.2099372512730096
BNBUSDT,21,2,validation,2,0.0003595916461409921,5.605380047336118e-07,0.0007486908605917477,6.009037530533971
BNBUSDT,21,2,validation,3,0.00047002023080703947,8.731510777544892e-07,0.0009344255335522939,7.918116084029224
BNBUSDT,21,2,validation,4,0.0005676294601821483,1.1583148116703667e-06,0.0010762503480465718,9.548945140595976
BNBUSDT,21,2,validation,5,0.0006463991231686243,1.4260258530113927e-06,0.0011941632438705323,10.78009471629174
BNBUSDT,21,2,validation,6,0.0007313951640716273,1.6845349260961194e-06,0.0012978963464376188,12.643696819135581
BNBUSDT,21,2,validation,7,0.0008084011234533507,1.9926052946943605e-06,0.001411596718150889,13.664648930436057
BNBUSDT,21,2,test,1,0.00019031904597844045,2.016048047448102e-07,0.00044900423688959797,4.581395737085335
BNBUSDT,21,2,test,2,0.00026824699463117574,3.7539275831301047e-07,0.0006126930375914276,6.374903979038267
BNBUSDT,21,2,test,3,0.00035357792943173063,5.802621702605493e-07,0.000761749414348675,8.40293132223854
BNBUSDT,21,2,test,4,0.0004365294070671156,7.728500261969926e-07,0.0008791188919577332,10.413914386002459
BNBUSDT,21,2,test,5,0.0004926347002473471,9.734813130312743e-07,0.000986651566172818,11.399710428468774
BNBUSDT,21,2,test,6,0.0005845243070657522,1.1690475916714086e-06,0.0010812250421033582,14.449988442246035
BNBUSDT,21,2,test,7,0.0006403983661974745,1.4106455730610386e-06,0.0011877060128925164,15.140825463072208
BNBUSDT,21,3,train,1,0.0005204252451925642,1.0637386162495518e-06,0.0010313770485373193,5.315497075510777
BNBUSDT,21,3,train,2,0.0006580401454620642,1.4780516935470404e-06,0.0012157514933353118,6.89890115668695
BNBUSDT,21,3,train,3,0.0007543322993090355,2.0837902183458767e-06,0.0014435339339086825,7.847025963533212
BNBUSDT,21,3,train,4,0.0008325143058432536,2.416142123320918e-06,0.0015543944555102215,9.255942463123217
BNBUSDT,21,3,train,5,0.0010103408987267404,3.3260046435289886e-06,0.0018237337095993451,10.770186940308141
BNBUSDT,21,3,train,6,0.001075787026720229,3.7355754798497434e-06,0.0019327636896035022,11.822562816233903
BNBUSDT,21,3,train,7,0.0011227860595644343,3.930110857386478e-06,0.0019824507200398396,12.751913488158129
BNBUSDT,21,3,validation,1,0.00027509536691169487,2.3532624832782848e-07,0.00048510436848973903,7.197321405202187
BNBUSDT,21,3,validation,2,0.0003398757069888119,4.1146427102491266e-07,0.0006414548082483384,8.406562493346831
BNBUSDT,21,3,validation,3,0.0003689889887327189,5.668793509435639e-07,0.0007529139067274318,8.87479796708703
BNBUSDT,21,3,validation,4,0.0004812180268514741,7.636658188120698e-07,0.000873879750773566,12.543436054672592
BNBUSDT,21,3,validation,5,0.0005313038400237836,9.4692714545256e-07,0.0009731018165909259,12.864384365069856
BNBUSDT,21,3,validation,6,0.0006178844169667584,1.149953009677719e-06,0.001072358619901812,15.461427391461893
BNBUSDT,21,3,validation,7,0.0006927620374646618,1.3703335527733578e-06,0.0011706124690833246,17.78895715400923
BNBUSDT,21,3,test,1,0.00029905327165015335,2.2457792306029247e-07,0.00047389653201969356,5.209472907485895
BNBUSDT,21,3,test,2,0.0003874524901267969,4.0297519476129263e-07,0.0006348032724878571,6.521391271739003
BNBUSDT,21,3,test,3,0.00044013331076590823,5.649693093091688e-07,0.0007516444034975373,7.281260719172266
BNBUSDT,21,3,test,4,0.0005321368312036218,7.575171332286482e-07,0.0008703546020034869,9.274980824434508
BNBUSDT,21,3,test,5,0.0006149276882377701,9.803565806911785e-07,0.0009901295777276723,10.328638596788142
BNBUSDT,21,3,test,6,0.0006831533533542774,1.1488508279147248e-06,0.0010718445913073056,11.815402583018903
BNBUSDT,21,3,test,7,0.0007510329156441278,1.3587765669783736e-06,0.0011656657183679948,13.220339550810985
BNBUSDT,21,4,train,1,0.00045373908220359244,7.251861275250971e-07,0.0008515786091284216,5.502303008432065
BNBUSDT,21,4,train,2,0.0005945216147744707,1.2823042103582365e-06,0.001132388718752636,7.069979063405072
BNBUSDT,21,4,train,3,0.0006819327935374031,1.6732827429042968e-06,0.001293554306128775,8.189942878992014
BNBUSDT,21,4,train,4,0.0007660248419368622,2.089286154586389e-06,0.0014454363197963407,9.504205324692661
BNBUSDT,21,4,train,5,0.0008724443874251562,2.6307593969298964e-06,0.0016219615892276538,10.924052619889267
BNBUSDT,21,4,train,6,0.0009766332030411707,3.2070693860190357e-06,0.0017908292453550773,12.221409944518719
BNBUSDT,21,4,train,7,0.0010671912076349113,3.744013555904606e-06,0.00193494536251146,13.905816337878433
BNBUSDT,21,4,validation,1,0.00029836551613743713,2.3169804800284863e-07,0.00048135023423994365,4.900442850687449
BNBUSDT,21,4,validation,2,0.00040213089861231444,4.331880839528114e-07,0.0006581702545335905,6.476147497534273
BNBUSDT,21,4,validation,3,0.00046904714239627755,6.091158716896222e-07,0.00078045875719965,7.5433130170662945
BNBUSDT,21,4,validation,4,0.0005310278317425847,7.692259951979918e-07,0.0008770552976853808,8.68633917968273
BNBUSDT,21,4,validation,5,0.0006151123185026089,9.742868576579112e-07,0.0009870597031881665,10.119040860082377
BNBUSDT,21,4,validation,6,0.0006847851471762838,1.2013183621273884e-06,0.0010960466970560097,11.220367584443766
BNBUSDT,21,4,validation,7,0.0007468698191659638,1.3813714945601359e-06,0.001175317614332456,12.57457358073224
BNBUSDT,21,4,test,1,0.00025627954922519006,1.9047515251494432e-07,0.00043643459133637004,5.117259612975135
BNBUSDT,21,4,test,2,0.00032221836787376187,3.3761453740657567e-07,0.0005810460716729575,6.112062015290618
BNBUSDT,21,4,test,3,0.0003812160118164865,4.675081103653862e-07,0.0006837456474197011,7.2356312640621745
BNBUSDT,21,4,test,4,0.00043704313059202913,5.916277970698593e-07,0.0007691734505752648,8.550259651365447
BNBUSDT,21,4,test,5,0.0005016787420411982,7.498953931593305e-07,0.0008659650068907695,9.897578464076606
BNBUSDT,21,4,test,6,0.0005617767290337809,9.166781971233424e-07,0.000957433129322013,11.130819812903917
BNBUSDT,21,4,test,7,0.0006277583377945374,1.068296939604866e-06,0.001033584510141704,13.227017195962295
BNBUSDT,21,5,train,1,0.0002810780284488217,3.3582102491254354e-07,0.0005795006686040522,4.1675714282640675
BNBUSDT,21,5,train,2,0.0004175023003267253,6.803578676446736e-07,0.0008248380857142047,5.941822700092531
BNBUSDT,21,5,train,3,0.00054316263299014,1.0757147024322459e-06,0.0010371666705174466,7.681849867314
BNBUSDT,21,5,train,4,0.0006423549359807757,1.434380363445824e-06,0.0011976561958449612,9.254015276948186
BNBUSDT,21,5,train,5,0.0007462362108013633,1.8767019470442415e-06,0.001369927715992432,10.58946900275828
BNBUSDT,21,5,train,6,0.0008434297368786931,2.302217436054001e-06,0.0015173059797067964,12.07186186686254
BNBUSDT,21,5,train,7,0.0009263580366110839,2.7074535130200384e-06,0.0016454341411980117,13.141108652942346
BNBUSDT,21,5,validation,1,0.0001957768614716951,1.3759053711513774e-07,0.0003709319844865602,4.274134794387173
BNBUSDT,21,5,validation,2,0.00029071909790447114,2.8286781080992103e-07,0.0005318531853904055,5.888925359905552
BNBUSDT,21,5,validation,3,0.0003585594951962838,4.131998370034152e-07,0.0006428062204143759,7.411016551904728
BNBUSDT,21,5,validation,4,0.00043170187943014296,5.563103323993745e-07,0.0007458621403445643,8.968101483495127
BNBUSDT,21,5,validation,5,0.0005009346165180974,7.079335349420643e-07,0.0008413878623691124,10.421646513893918
BNBUSDT,21,5,validation,6,0.0005688319301668398,8.765824931431523e-07,0.0009362598427483432,11.905865611923293
BNBUSDT,21,5,validation,7,0.000620923787267271,1.0257884678129593e-06,0.0010128121582075125,12.87957995943133
BNBUSDT,21,5,test,1,0.00017047687977289383,8.733091367176263e-08,0.00029551804288699976,4.618952642040082
BNBUSDT,21,5,test,2,0.0002533915930780491,1.832845583806473e-07,0.0004281174586263065,6.205666963668667
BNBUSDT,21,5,test,3,0.0003093615722589392,2.574083393732002e-07,0.0005073542543166463,7.86228333303608
BNBUSDT,21,5,test,4,0.0003803385123999246,3.669705502163468e-07,0.0006057809424341004,9.764190404246042
BNBUSDT,21,5,test,5,0.0004444860405095673,4.640262500908376e-07,0.000681194722594676,11.324102689354348
BNBUSDT,21,5,test,6,0.0005049494603318401,5.705449029634128e-07,0.0007553442281260993,12.986158213227716
BNBUSDT,21,5,test,7,0.0005532883772627653,6.617849917804956e-07,0.0008135016851737282,14.074622277418221
BNBUSDT,28,1,train,1,0.0006091000835663991,8.440516133583222e-07,0.0009187228163914958,6.665695421537084
BNBUSDT,28,1,train,2,0.0009239096953288883,1.6728698206519146e-06,0.0012933946886592332,10.90302385793256
BNBUSDT,28,1,train,3,0.0009566915643998313,2.0342758175395625e-06,0.0014262804133618194,10.043359187753467
BNBUSDT,28,1,train,4,0.0011334580858097414,2.6598666554501497e-06,0.0016309097631230704,12.40602887766628
BNBUSDT,28,1,train,5,0.001234427551485815,3.235269559987956e-06,0.0017986855089169858,13.127106541469374
BNBUSDT,28,1,train,6,0.0013872351452945957,3.9018400263388e-06,0.0019753075776543765,14.912454262989852
BNBUSDT,28,1,train,7,0.001498373604542095,4.4854324101683706e-06,0.0021178839463408686,16.077351083393687
BNBUSDT,28,1,validation,1,0.0005953574540910242,6.923656272402076e-07,0.0008320851081711579,9.64583181443567
BNBUSDT,28,1,validation,2,0.0009983353966964636,1.6094546594721607e-06,0.0012686428415721112,16.73965667396304
BNBUSDT,28,1,validation,3,0.0009055320293838332,1.6174896305250927e-06,0.0012718056575299124,13.948453146296098
BNBUSDT,28,1,validation,4,0.001114117589423346,2.2276990765247067e-06,0.001492547847315022,17.783723357975823
BNBUSDT,28,1,validation,5,0.001157323888323893,2.5239264142819205e-06,0.001588687009540243,18.242518501292107
BNBUSDT,28,1,validation,6,0.0013288608096213247,3.1509424644956643e-06,0.0017750894243659006,20.903997623090174
BNBUSDT,28,1,validation,7,0.0014141217437440405,3.5588834354732492e-06,0.0018865003141990857,22.362513737350433
BNBUSDT,28,1,test,1,0.000776618026110335,9.052055648272578e-07,0.0009514229158619513,19.765844364954724
BNBUSDT,28,1,test,2,0.0013267892527868304,2.3386731469648963e-06,0.0015292720970987786,33.31523996286743
BNBUSDT,28,1,test,3,0.00105747633834697,1.7144344419300006e-06,0.00130936413649145,24.733857627099734
BNBUSDT,28,1,test,4,0.001364252358900964,2.6521017305238582e-06,0.0016285274730638898,32.892441502519404
BNBUSDT,28,1,test,5,0.0014020710195227612,2.84352412495052e-06,0.0016862752221836505,33.42172622864226
BNBUSDT,28,1,test,6,0.0016138502684592438,3.630906464018104e-06,0.0019054937585880737,38.55420832070681
BNBUSDT,28,1,test,7,0.0017112782605598928,4.068307849648263e-06,0.002017004672688753,40.827804444579115
BNBUSDT,28,2,train,1,0.0003678319778657719,5.030531825963939e-07,0.0007092624215312651,3.801170723961253
BNBUSDT,28,2,train,2,0.000555901421431638,1.0083066332246263e-06,0.0010041447272304059,5.8683841376145
BNBUSDT,28,2,train,3,0.0006930076454822155,1.499671492070806e-06,0.0012246107512474346,7.140790800920406
BNBUSDT,28,2,train,4,0.0008050022693541932,2.042374137963579e-06,0.0014291165585646186,8.00946608132011
BNBUSDT,28,2,train,5,0.0008707415774830019,2.3242334905299007e-06,0.0015245436991211175,8.823411343490871
BNBUSDT,28,2,train,6,0.0009474324758941042,2.6967188496214478e-06,0.0016421689467352157,9.614359153900024
BNBUSDT,28,2,train,7,0.0010583143841925973,3.4378715574282363e-06,0.0018541498206531845,10.427868314365048
BNBUSDT,28,2,validation,1,0.0002637341507236867,3.0163107500777207e-07,0.000549209500106992,4.601985005622686
BNBUSDT,28,2,validation,2,0.0004179117251736141,6.152441554681668e-07,0.0007843750094617796,7.598854919738873
BNBUSDT,28,2,validation,3,0.0005008869815131734,8.990788046815952e-07,0.0009481976611875792,8.822888271795936
BNBUSDT,28,2,validation,4,0.0005509920063580126,1.1122320692361044e-06,0.0010546241364752205,9.185892491044397
BNBUSDT,28,2,validation,5,0.0006190247765255669,1.3307039008037686e-06,0.001153561398801021,10.412027991818082
BNBUSDT,28,2,validation,6,0.0006812111994401738,1.5016809353018588e-06,0.0012254309182087168,11.489980714839596
BNBUSDT,28,2,validation,7,0.0007343210997113193,1.7157461470317283e-06,0.0013098649346523206,12.424837981778557
BNBUSDT,28,2,test,1,0.00022103317749320344,2.1830660426952336e-07,0.00046723292292979887,5.37285632018099
BNBUSDT,28,2,test,2,0.00037227443295440016,4.577623360888164e-07,0.0006765813595487363,9.697560547766166
BNBUSDT,28,2,test,3,0.00042650982515516543,6.501889340643581e-07,0.0008063429382492031,10.812985961134723
BNBUSDT,28,2,test,4,0.00043739263262109954,7.826544039470378e-07,0.000884677570613745,9.896253226924202
BNBUSDT,28,2,test,5,0.0004847060111092836,9.131406379166733e-07,0.0009555839251037416,11.260870305007073
BNBUSDT,28,2,test,6,0.0005412789952029907,1.0567723333833473e-06,0.001027994325559897,12.598902470911794
BNBUSDT,28,2,test,7,0.0005860589882688504,1.2096240974579773e-06,0.0010998291219357565,13.777168009735302
BNBUSDT,28,3,train,1,0.0005260646271410459,1.0049252640551762e-06,0.0010024596071938141,5.2202175081737945
BNBUSDT,28,3,train,2,0.0006020358603608016,1.2736901461801953e-06,0.0011285788169995905,6.5773149662643
BNBUSDT,28,3,train,3,0.0007341664446330668,1.8650456697732774e-06,0.0013656667491644063,7.9288265446030755
BNBUSDT,28,3,train,4,0.0008243902198869319,2.2587788071386218e-06,0.0015029234202508861,9.030758520926968
BNBUSDT,28,3,train,5,0.000842868473140573,2.2961217949975554e-06,0.0015152959430413439,9.646873527142514
BNBUSDT,28,3,train,6,0.0009425559849745208,2.838792485080141e-06,0.0016848716524056487,10.834061879588333
BNBUSDT,28,3,train,7,0.00100443261788918,3.2088887076564824e-06,0.0017913371284201314,11.536824918148298
BNBUSDT,28,3,validation,1,0.0002499354205541153,2.519228318635299e-07,0.0005019191487316756,5.65283498806018
BNBUSDT,28,3,validation,2,0.00035176244915693467,4.294890979896071e-07,0.0006553541775174757,8.826655964175357
BNBUSDT,28,3,validation,3,0.0004035477413543608,5.972444610491925e-07,0.0007728159296036751,9.729848776355382
BNBUSDT,28,3,validation,4,0.0004660884289692481,7.502527337610208e-07,0.0008661713073988429,11.179349039965155
BNBUSDT,28,3,validation,5,0.0005286433841868753,9.07481199316822e-07,0.0009526180763122343,12.597912271552204
BNBUSDT,28,3,validation,6,0.0006131445141737287,1.0917690867473829e-06,0.001044877546293049,15.469314395511283
BNBUSDT,28,3,validation,7,0.0006364895730150093,1.217756091694205e-06,0.0011035198646577255,15.692946515025577
BNBUSDT,28,3,test,1,0.0003010383589720805,2.595329270094855e-07,0.0005094437427326844,4.754458004139332
BNBUSDT,28,3,test,2,0.00039028588094944423,4.038936930992184e-07,0.0006355263118858404,6.66217980111567
BNBUSDT,28,3,test,3,0.0004673323389297919,5.836574801137605e-07,0.0007639747902344425,7.828465761120381
BNBUSDT,28,3,test,4,0.0005334186562453854,7.507660794906345e-07,0.0008664675870975408,8.973586414933893
BNBUSDT,28,3,test,5,0.0005928407529752302,8.797821305949442e-07,0.0009379670199932107,10.114385596180519
BNBUSDT,28,3,test,6,0.0006573436271555045,1.031826333554315e-06,0.0010157885279694367,11.464618852722435
BNBUSDT,28,3,test,7,0.0006983864123596834,1.1835761635642874e-06,0.0010879228665508817,12.073432915662199
BNBUSDT,28,4,train,1,0.00046280514145414153,8.182100518014935e-07,0.0009045496403191444,5.371857626147267
BNBUSDT,28,4,train,2,0.0005550106056410448,1.1869405410623037e-06,0.0010894680082784917,6.861632935633735
BNBUSDT,28,4,train,3,0.0006975793866208528,1.7579689450812366e-06,0.0013258842125469467,8.424681791945249
BNBUSDT,28,4,train,4,0.0007997354593070833,2.251731074583093e-06,0.0015005769139178082,9.9516191922594
BNBUSDT,28,4,train,5,0.00085216446331991,2.428811404667772e-06,0.0015584644380504074,11.407724273855749
BNBUSDT,28,4,train,6,0.0009378057946192969,3.0634107220257107e-06,0.001750260186950989,11.90667470994788
BNBUSDT,28,4,train,7,0.0010252678441001078,3.6013338160954216e-06,0.0018977180549532172,13.360117287085846
BNBUSDT,28,4,validation,1,0.000287259879125419,2.345317510957554e-07,0.0004842847830520338,4.617201040493198
BNBUSDT,28,4,validation,2,0.00036249909217268904,3.9267371281941327e-07,0.0006266368268937067,5.902282608297753
BNBUSDT,28,4,validation,3,0.00046577377284134447,6.104850772121885e-07,0.000781335444743286,7.532148379413019
BNBUSDT,28,4,validation,4,0.0005422480672684397,7.951031854498294e-07,0.0008916855866558735,8.95799465063862
BNBUSDT,28,4,validation,5,0.0006005759524909909,9.241613351949854e-07,0.0009613331031411461,10.243503360171868
BNBUSDT,28,4,validation,6,0.0006517980916780627,1.0761290762789485e-06,0.0010373664137029637,10.934080551742678
BNBUSDT,28,4,validation,7,0.0007218444383551738,1.2714591741650443e-06,0.0011275899849524402,12.314763324140403
BNBUSDT,28,4,test,1,0.00023624998925039114,1.822730730333169e-07,0.0004269345067259344,4.712487998699695
BNBUSDT,28,4,test,2,0.00029625453430895247,2.9461874950911444e-07,0.0005427879415656859,6.045797063292265
BNBUSDT,28,4,test,3,0.00037324101149722045,4.438695866045506e-07,0.000666235383783052,7.339335701235268
BNBUSDT,28,4,test,4,0.000440853171316973,5.702625127015379e-07,0.0007551572767983752,9.09601131114118
BNBUSDT,28,4,test,5,0.0005076766141296286,6.81476545611951e-07,0.0008255159269280945,11.196923394165138
BNBUSDT,28,4,test,6,0.0005375861198720498,8.108721205619552e-07,0.0009004843810760713,11.242753064177242
BNBUSDT,28,4,test,7,0.00060571803769841,9.690958983126584e-07,0.0009844266850876496,13.027800209344997
BNBUSDT,28,5,train,1,0.00031328180027649205,3.9504700963256943e-07,0.0006285276522417844,4.539282131837697
BNBUSDT,28,5,train,2,0.000433752615900127,7.406888279089316e-07,0.0008606328066654975,6.192461256148114
BNBUSDT,28,5,train,3,0.000575228440180473,1.2306882448210543e-06,0.0011093638919764128,7.944551985914456
BNBUSDT,28,5,train,4,0.0006429325781588518,1.4386731026502544e-06,0.0011994469986832492,9.367624071206624
BNBUSDT,28,5,train,5,0.0007195071138658177,1.726533754787207e-06,0.0013139763143935309,10.767081622600394
BNBUSDT,28,5,train,6,0.0007884178504205532,2.0732860096632807e-06,0.0014398909714500195,11.31998670417626
BNBUSDT,28,5,train,7,0.0008560244193705211,2.334936501467552e-06,0.0015280499014978378,12.72078939915422
BNBUSDT,28,5,validation,1,0.0002075319612829073,1.4120067900171513e-07,0.0003757667880504012,4.627454533748508
BNBUSDT,28,5,validation,2,0.0002834456811620467,2.634695889768004e-07,0.0005132928881026897,6.145367674183744
BNBUSDT,28,5,validation,3,0.00036714297839874797,4.010216083179864e-07,0.0006332626692913348,7.743189702337665
BNBUSDT,28,5,validation,4,0.0004403367341642822,5.367869789993682e-07,0.0007326574772698141,9.51773488156198
BNBUSDT,28,5,validation,5,0.0005059663037682615,6.577208505100787e-07,0.0008109999078360482,11.399604697894928
BNBUSDT,28,5,validation,6,0.000539832026979301,7.590549432966275e-07,0.0008712375929082879,11.611232952903789
BNBUSDT,28,5,validation,7,0.0006092223602476055,9.244853195134144e-07,0.000961501596209499,13.520793703926229
BNBUSDT,28,5,test,1,0.00018310783958013456,9.051547304112114e-08,0.00030085789509521124,5.041412839658036
BNBUSDT,28,5,test,2,0.0002501785097888477,1.7105767371194268e-07,0.0004135911915308916,6.660901538278346
BNBUSDT,28,5,test,3,0.0003271589764156926,2.655407987876543e-07,0.0005153065095529595,8.423163099126121
BNBUSDT,28,5,test,4,0.00039567508849822574,3.579024409616505e-07,0.0005982494805360474,10.388282280316748
BNBUSDT,28,5,test,5,0.0004591295270800941,4.3819527770993946e-07,0.0006619631996644069,12.54794794618247
BNBUSDT,28,5,test,6,0.0004898375753155617,5.025774595049691e-07,0.0007089269775547895,12.723324301996891
BNBUSDT,28,5,test,7,0.0005527711678298276,5.937498061287767e-07,0.0007705516245708504,14.870791038577872
